Date,AGG,BIL,EEM,GLD,QQQ,SPY,TLT
2011-08-03,72.6369400024414,73.90140533447266,32.94871139526367,161.49000549316406,49.89399719238281,96.90460968017578,67.4242172241211
2011-08-04,73.0245590209961,73.90140533447266,31.064271926879883,160.63999938964844,47.57539367675781,92.36544036865234,69.82325744628906
2011-08-05,72.54335021972656,73.90140533447266,30.86134147644043,161.75,47.27678298950195,92.22718811035156,67.80864715576172
2011-08-08,72.57678985595703,73.90140533447266,28.288352966308594,167.1199951171875,44.43120574951172,86.2210464477539,69.94918060302734
2011-08-09,73.0045166015625,73.90140533447266,29.948110580444336,168.61000061035156,46.574161529541016,90.23026275634766,70.16129302978516
2011-08-10,73.59931182861328,73.90140533447266,28.360822677612305,174.5800018310547,44.66834259033203,86.24409484863281,72.24885559082031
2011-08-11,72.6837158203125,73.90140533447266,29.926366806030273,170.75,46.635658264160156,90.11505126953125,68.60387420654297
2011-08-12,73.0045166015625,73.90140533447266,29.911876678466797,169.97000122070312,47.04844665527344,90.72185516357422,69.96245574951172
2011-08-15,73.11809539794922,73.90140533447266,30.607650756835938,171.8000030517578,47.74226379394531,92.64193725585938,69.25338745117188
2011-08-16,73.27182006835938,73.90140533447266,30.34674644470215,173.9199981689453,47.33826446533203,91.85087585449219,70.39983367919922
2011-08-17,73.39208984375,73.90140533447266,30.564163208007812,174.4199981689453,47.057228088378906,91.91227722167969,71.63245391845703
2011-08-18,73.49903106689453,73.86917877197266,29.121864318847656,177.72000122070312,44.74739074707031,87.94917297363281,73.10368347167969
2011-08-19,73.53245544433594,73.90140533447266,28.75945472717285,179.9499969482422,43.93940734863281,86.5129165649414,73.6934814453125
2011-08-22,73.43889617919922,73.86917877197266,28.730472564697266,184.58999633789062,44.09748458862305,86.5820541381836,73.50794982910156
2011-08-23,73.26513671875,73.90140533447266,29.73792266845703,177.6699981689453,45.915489196777344,89.4315185546875,72.49394226074219
2011-08-24,72.85075378417969,73.90140533447266,29.44800567626953,171.64999389648438,46.27558135986328,90.69108581542969,70.43294525146484
2011-08-25,72.99785614013672,73.86917877197266,28.87541961669922,172.36000061035156,45.520267486572266,89.30860900878906,71.19505310058594
2011-08-26,73.09806060791016,73.90140533447266,29.368282318115234,177.47000122070312,46.66200256347656,90.60662841796875,71.8975601196289
2011-08-29,73.01786041259766,73.90140533447266,30.317747116088867,173.88999938964844,47.961849212646484,93.21031188964844,70.90347290039062
2011-08-30,73.2451171875,73.90140533447266,30.361236572265625,179.10000610351562,48.27800750732422,93.45606994628906,72.0433578491211
2011-08-31,73.17826080322266,73.90140533447266,30.98455238342285,177.72000122070312,48.357059478759766,93.87080383300781,70.92996215820312
2011-09-01,73.41402435302734,73.90140533447266,30.817840576171875,177.8699951171875,47.917930603027344,92.88768005371094,72.43358612060547
2011-09-02,73.63501739501953,73.90140533447266,30.122058868408203,183.24000549316406,46.79374694824219,90.51444244384766,74.78663635253906
2011-09-06,73.82926177978516,73.88529968261719,29.810392379760742,182.89999389648438,46.802528381347656,89.85391235351562,75.5643539428711
2011-09-07,73.65506744384766,73.86917877197266,30.694631576538086,177.0800018310547,47.98817825317383,92.38851165771484,74.1219253540039
2011-09-08,73.67522430419922,73.86917877197266,30.013343811035156,181.80999755859375,47.768611907958984,91.42840576171875,74.78663635253906
2011-09-09,73.77566528320312,73.88529968261719,28.99863052368164,180.6999969482422,46.705909729003906,89.03207397460938,75.58428955078125
2011-09-12,73.62830352783203,73.88529968261719,28.940662384033203,176.6699981689453,47.30313491821289,89.60813903808594,75.66412353515625
2011-09-13,73.65506744384766,73.86917877197266,28.984153747558594,178.5399932861328,47.93549346923828,90.42994689941406,74.58723449707031
2011-09-14,73.66849517822266,73.86917877197266,28.9044189453125,177.2100067138672,48.62052917480469,91.68189239501953,75.21870422363281
2011-09-15,73.45417785644531,73.86917877197266,29.32479476928711,174.39999389648438,49.340694427490234,93.26405334472656,74.06873321533203
2011-09-16,73.56131744384766,73.86917877197266,29.375524520874023,176.02999877929688,49.79296112060547,93.8160629272461,74.607177734375
2011-09-19,73.7220687866211,73.88529968261719,28.50578498840332,173.30999755859375,49.81057357788086,92.88189697265625,76.02965545654297
2011-09-20,73.86941528320312,73.88529968261719,28.29559898376465,175.77999877929688,49.590599060058594,92.77381134033203,76.34872436523438
2011-09-21,73.98995971679688,73.88529968261719,27.244665145874023,173.58999633789062,48.72828674316406,90.04086303710938,78.87464904785156
2011-09-22,74.2042236328125,73.86917877197266,25.331233978271484,169.0500030517578,47.144493103027344,87.13034057617188,81.83922576904297
2011-09-23,73.82255554199219,73.88529968261719,26.00528335571289,159.8000030517578,47.64602279663086,87.65531921386719,80.31705474853516
2011-09-26,73.65506744384766,73.88529968261719,26.396656036376953,157.5800018310547,48.20035934448242,89.73979187011719,79.02750396728516
2011-09-27,73.5546646118164,73.86917877197266,27.237411499023438,160.6300048828125,48.70189666748047,90.74339294433594,77.8177490234375
2011-09-28,73.4943618774414,73.88529968261719,26.418411254882812,156.22000122070312,47.98039245605469,88.89057159423828,77.7911605834961
2011-09-29,73.46756744384766,73.88529968261719,26.78080177307129,157.6999969482422,47.408470153808594,89.59307861328125,78.32955169677734
2011-09-30,73.7421875,73.88529968261719,25.43994903564453,158.05999755859375,46.1854133605957,87.35420989990234,80.29710388183594
2011-10-03,74.0434341430664,73.88529968261719,24.903606414794922,160.9600067138672,44.99756622314453,84.86831665039062,82.5068588256836
2011-10-04,73.81529235839844,73.88529968261719,25.28774070739746,157.63999938964844,45.92145919799805,86.72888946533203,81.46063232421875
2011-10-05,73.56697845458984,73.88529968261719,25.87482261657715,159.4600067138672,47.10050582885742,88.33468627929688,80.87416076660156
2011-10-06,73.44620513916016,73.86917877197266,26.730064392089844,160.49000549316406,47.89241027832031,89.93280029296875,79.3814926147461
2011-10-07,73.29863739013672,73.88529968261719,26.411157608032227,159.17999267578125,47.57563018798828,89.33061981201172,78.7950439453125
2011-10-10,73.15097045898438,73.86917877197266,27.592561721801758,163.27000427246094,49.221038818359375,92.31832122802734,77.68219757080078
2011-10-11,73.32548522949219,73.88529968261719,27.60704803466797,162.10000610351562,49.55539321899414,92.41094207763672,77.4222183227539
2011-10-12,73.18449401855469,73.86917877197266,28.3825740814209,163.25999450683594,49.8017578125,93.22159576416016,76.2960205078125
2011-10-13,73.22476959228516,73.88529968261719,28.128896713256836,162.3000030517578,50.259315490722656,93.03630828857422,77.0556869506836
2011-10-14,73.10401153564453,73.86917877197266,28.694231033325195,163.39999389648438,51.191993713378906,94.62664794921875,75.93617248535156
2011-10-17,73.39250946044922,73.86917877197266,27.723011016845703,162.6199951171875,50.40007400512695,92.82015228271484,77.2490234375
2011-10-18,73.31201934814453,73.88529968261719,28.462303161621094,161.83999633789062,51.02479934692383,94.63439178466797,76.7691421508789
2011-10-19,73.41938018798828,73.88529968261719,27.918712615966797,159.8699951171875,50.03932571411133,93.51498413085938,76.7425308227539
2011-10-20,73.37909698486328,73.88529968261719,27.382373809814453,157.77000427246094,49.79296112060547,93.92414855957031,76.19609069824219
2011-10-21,73.41938018798828,73.86917877197266,28.165132522583008,159.52000427246094,50.417686462402344,95.70745849609375,75.38977813720703
2011-10-24,73.30533599853516,73.86917877197266,29.266809463500977,161.02000427246094,51.464759826660156,96.88097381591797,75.51636505126953
2011-10-25,73.68107604980469,73.88529968261719,28.686988830566406,165.58999633789062,50.452880859375,94.99722290039062,77.43558502197266
2011-10-26,73.47978210449219,73.88529968261719,29.216081619262695,167.39999389648438,50.39128875732422,95.96227264404297,76.08280944824219
2011-10-27,73.19793701171875,73.86917877197266,30.991792678833008,169.5500030517578,51.78150939941406,99.30512237548828,73.50376892089844
2011-10-28,73.48649597167969,73.86917877197266,30.73087501525879,169.6199951171875,51.86070251464844,99.2819595336914,74.27686309814453
2011-10-31,73.83537292480469,73.85308837890625,29.57846450805664,167.33999633789062,50.98960494995117,96.888671875,77.22233581542969
2011-11-01,74.18997955322266,73.88529968261719,28.860933303833008,167.3800048828125,49.660980224609375,94.18660736083984,79.80728149414062
2011-11-02,74.18997955322266,73.86917877197266,29.745166778564453,169.05999755859375,50.083316802978516,95.722900390625,78.81178283691406
2011-11-03,74.02851867675781,73.85308837890625,30.049579620361328,171.72000122070312,51.12159729003906,97.46769714355469,77.72943878173828
2011-11-04,74.00833129882812,73.86917877197266,29.853883743286133,170.85000610351562,50.857627868652344,96.87324523925781,77.822998046875
2011-11-07,74.06885528564453,73.88529968261719,30.10756492614746,174.97999572753906,51.218387603759766,97.47543334960938,78.31739044189453
2011-11-08,73.96796417236328,73.88529968261719,30.462703704833984,173.52999877929688,51.80793380737305,98.72611999511719,77.31520080566406
2011-11-09,74.09577941894531,73.86917877197266,28.679731369018555,172.07000732421875,49.98652648925781,95.08213806152344,78.91870880126953
2011-11-10,73.95451354980469,73.88529968261719,28.868183135986328,171.13999938964844,49.960140228271484,95.97772979736328,77.74279022216797
2011-11-11,73.86705017089844,73.86917877197266,29.563968658447266,173.9600067138672,50.9016227722168,97.78425598144531,77.26846313476562
2011-11-14,73.92762756347656,73.88529968261719,29.158090591430664,173.1999969482422,50.584861755371094,96.8577880859375,78.51113891601562
2011-11-15,73.83342742919922,73.86917877197266,29.33928871154785,173.36000061035156,51.147987365722656,97.33647155761719,78.40428161621094
2011-11-16,73.8064956665039,73.88529968261719,28.549272537231445,171.50999450683594,50.30329895019531,95.79241180419922,79.11909484863281
2011-11-17,73.7661361694336,73.88529968261719,27.82448959350586,167.10000610351562,49.12427520751953,94.27153015136719,79.75386810302734
2011-11-18,73.752685546875,73.88529968261719,27.93321418762207,167.6199951171875,48.74591064453125,94.17119598388672,79.73387908935547
2011-11-21,73.7392578125,73.88529968261719,27.03447151184082,163.5,47.8132209777832,92.38008880615234,80.20817565917969
2011-11-22,73.79302215576172,73.86917877197266,27.128698348999023,165.30999755859375,47.97160720825195,92.01724243164062,81.10352325439453
2011-11-23,73.86026000976562,73.88529968261719,26.251708984375,164.8300018310547,46.88932800292969,89.98681640625,81.8985824584961
2011-11-25,73.75939178466797,73.88529968261719,26.164730072021484,163.39999389648438,46.528560638427734,89.81697845458984,80.70926666259766
2011-11-28,73.752685546875,73.88529968261719,27.41860580444336,166.6300048828125,48.147586822509766,92.41870880126953,80.66915130615234
2011-11-29,73.77955627441406,73.85308837890625,27.295392990112305,166.8800048828125,47.848411560058594,92.68119049072266,80.0077133178711
